03/07/2025-00:00:03,0,70.0,69.0,71.0,72.0,73.0,71.0,68.3,
03/07/2025-00:00:03,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:00:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.7,
03/07/2025-00:00:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:01:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.7,
03/07/2025-00:01:02,1,72.0,69.0,73.0,73.0,69.0,53.0,
03/07/2025-00:01:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.3,
03/07/2025-00:01:32,1,72.0,69.0,73.0,73.0,69.0,53.0,
03/07/2025-00:02:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:02:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:02:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:02:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:03:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:03:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:03:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:03:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:04:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:04:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:04:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:04:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:05:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:05:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:05:33,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:05:33,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:06:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:06:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:06:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:06:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:07:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:07:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:07:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:07:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:08:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:08:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:08:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:08:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:09:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:09:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:09:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:09:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:10:02,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:10:02,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:10:32,0,70.0,69.0,71.0,72.0,73.0,71.0,68.0,
03/07/2025-00:10:32,1,72.0,69.0,73.0,73.0,68.0,53.0,
03/07/2025-00:11:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:11:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:11:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:11:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:12:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:12:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:12:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:12:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:13:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:13:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:13:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:13:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:14:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:14:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:14:33,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:14:33,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:15:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:15:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:15:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:15:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:16:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:16:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:16:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:16:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:17:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:17:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:17:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:17:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:18:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:18:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:18:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:18:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:19:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:19:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:19:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:19:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:20:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:20:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:20:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:20:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:21:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:21:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:21:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:21:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:22:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:22:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:22:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:22:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:23:02,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:23:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:23:32,0,70.0,69.0,70.0,72.0,73.0,71.0,68.0,
03/07/2025-00:23:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:24:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:24:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:24:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:24:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:25:02,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:25:02,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:25:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:25:32,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:26:03,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
03/07/2025-00:26:03,1,72.0,69.0,73.0,73.0,68.0,52.0,
03/07/2025-00:26:32,0,70.0,69.0,70.0,72.0,73.0,70.0,68.0,
